taxonomy_id	ensembl_gene_id	symbol	gene_chrom_start	gene_chrom_end	chr_name	chrom_strand	description	type_of_gene
28377	ENSACAG00000005593	CACNB2	17728968	17898933	6	-1	calcium voltage-gated channel auxiliary subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:1402]	protein_coding
28377	ENSACAG00000017969	ATP6V1H	1243004	1286263	GL343244.1	1	ATPase H+ transporting V1 subunit H [Source:HGNC Symbol;Acc:HGNC:18303]	protein_coding
28377	ENSACAG00000001644	CCP110	40240	65213	GL344150.1	1	centriolar coiled-coil protein 110 [Source:HGNC Symbol;Acc:HGNC:24342]	protein_coding
28377	ENSACAG00000005499		17921954	17948288	6	-1		protein_coding
28377	ENSACAG00000004497	ARNTL	1453029	1480135	GL343237.1	1	aryl hydrocarbon receptor nuclear translocator like [Source:HGNC Symbol;Acc:HGNC:701]	protein_coding
28377	ENSACAG00000028279		17952727	17957779	6	-1		protein_coding
28377	ENSACAG00000017966	OPRK1	1368090	1392525	GL343244.1	1	opioid receptor kappa 1 [Source:HGNC Symbol;Acc:HGNC:8154]	protein_coding
28377	ENSACAG00000007762	TNKS2	1110852	1153980	GL343219.1	1	tankyrase 2 [Source:HGNC Symbol;Acc:HGNC:15677]	protein_coding
28377	ENSACAG00000017965	NPBWR1	1448454	1450444	GL343244.1	-1	neuropeptides B and W receptor 1 [Source:HGNC Symbol;Acc:HGNC:4522]	protein_coding
28377	ENSACAG00000001587	SLC6A19	68057357	68086836	4	1	solute carrier family 6 member 19 [Source:HGNC Symbol;Acc:HGNC:27960]	protein_coding
28377	ENSACAG00000002432		36467	39978	GL343833.1	1		protein_coding
28377	ENSACAG00000026180		17965812	18008887	6	-1		protein_coding
28377	ENSACAG00000027190		45470	50660	GL343833.1	1		protein_coding
28377	ENSACAG00000002416		114887	126105	GL343833.1	-1		protein_coding
28377	ENSACAG00000017963	RB1CC1	1566840	1627202	GL343244.1	1	RB1 inducible coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:15574]	protein_coding
28377	ENSACAG00000028323		18012861	18024245	6	-1		protein_coding
28377	ENSACAG00000021039		131133	147014	GL343833.1	-1		protein_coding
28377	ENSACAG00000004419	BTBD10	1481338	1511497	GL343237.1	-1	BTB domain containing 10 [Source:HGNC Symbol;Acc:HGNC:21445]	protein_coding
28377	ENSACAG00000002410		150085	154926	GL343833.1	-1		protein_coding
28377	ENSACAG00000007760	FGFBP3	1184816	1185589	GL343219.1	-1	fibroblast growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:23428]	protein_coding
28377	ENSACAG00000025527		157318	161421	GL343833.1	-1		protein_coding
28377	ENSACAG00000007745		1203755	1205460	GL343219.1	-1		protein_coding
28377	ENSACAG00000024206		1531553	1531660	GL343237.1	-1		protein_coding
28377	ENSACAG00000007669	TBC1D12	1266016	1303090	GL343219.1	1	TBC1 domain family member 12 [Source:HGNC Symbol;Acc:HGNC:29082]	protein_coding
28377	ENSACAG00000025967		1559840	1562721	GL343237.1	-1		protein_coding
28377	ENSACAG00000001261	TERT	68147845	68189376	4	-1	telomerase reverse transcriptase [Source:HGNC Symbol;Acc:HGNC:11730]	protein_coding
28377	ENSACAG00000005361		18062808	18115005	6	-1		protein_coding
28377	ENSACAG00000017961	ST18	1850523	2098155	GL343244.1	1	ST18, C2H2C-type zinc finger [Source:HGNC Symbol;Acc:HGNC:18695]	protein_coding
28377	ENSACAG00000004307		1595395	1627718	GL343237.1	1		protein_coding
28377	ENSACAG00000028898		2087607	2088633	GL343244.1	-1		protein_coding
28377	ENSACAG00000007551	NOC3L	1305143	1330951	GL343219.1	1	NOC3 like DNA replication regulator [Source:HGNC Symbol;Acc:HGNC:24034]	protein_coding
28377	ENSACAG00000004180	TAF3	75650	175999	5	-1	TATA-box binding protein associated factor 3 [Source:HGNC Symbol;Acc:HGNC:17303]	protein_coding
28377	ENSACAG00000000974	CLPTM1L	68195935	68231917	4	-1	CLPTM1 like [Source:HGNC Symbol;Acc:HGNC:24308]	protein_coding
28377	ENSACAG00000004215	ATP5F1C	183275	192478	5	-1	ATP synthase F1 subunit gamma [Source:HGNC Symbol;Acc:HGNC:833]	protein_coding
28377	ENSACAG00000005258	STAM	18126805	18144038	6	-1	signal transducing adaptor molecule [Source:HGNC Symbol;Acc:HGNC:11357]	protein_coding
28377	ENSACAG00000004280	KIN	192408	205436	5	1	Kin17 DNA and RNA binding protein [Source:HGNC Symbol;Acc:HGNC:6327]	protein_coding
28377	ENSACAG00000004288	OVCH2	1669426	1704969	GL343237.1	1	ovochymase 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:29970]	protein_coding
28377	ENSACAG00000007562	ACVR1	176273	276982	GL343254.1	1	activin A receptor type 1 [Source:HGNC Symbol;Acc:HGNC:171]	protein_coding
28377	ENSACAG00000004175	CYB5R2	1707400	1744410	GL343237.1	1	cytochrome b5 reductase 2 [Source:HGNC Symbol;Acc:HGNC:24376]	protein_coding
28377	ENSACAG00000006079		1292	14755	GL343490.1	1		protein_coding
28377	ENSACAG00000028468	HACD1	18154636	18177316	6	1	3-hydroxyacyl-CoA dehydratase 1 [Source:HGNC Symbol;Acc:HGNC:9639]	protein_coding
28377	ENSACAG00000007404	PLCE1	1336451	1499515	GL343219.1	-1	phospholipase C epsilon 1 [Source:HGNC Symbol;Acc:HGNC:17175]	protein_coding
28377	ENSACAG00000007734	CYTIP	399429	429767	GL343254.1	1	cytohesin 1 interacting protein [Source:HGNC Symbol;Acc:HGNC:9506]	protein_coding
28377	ENSACAG00000005223	ST8SIA6	18217621	18265549	6	1	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:23317]	protein_coding
28377	ENSACAG00000007779		462516	462962	GL343254.1	1		protein_coding
28377	ENSACAG00000000821	LPCAT1	68268413	68333118	4	-1	lysophosphatidylcholine acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:25718]	protein_coding
28377	ENSACAG00000007780	GALNT5	473391	530258	GL343254.1	-1	polypeptide N-acetylgalactosaminyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:4127]	protein_coding
28377	ENSACAG00000004043	PPFIBP2	1749878	1826999	GL343237.1	-1	PPFIA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9250]	protein_coding
28377	ENSACAG00000000820	MRPL36	68480488	68589301	4	-1	mitochondrial ribosomal protein L36 [Source:HGNC Symbol;Acc:HGNC:14490]	protein_coding
28377	ENSACAG00000007395	SLC35G1	1637441	1661860	GL343219.1	-1	solute carrier family 35 member G1 [Source:HGNC Symbol;Acc:HGNC:26607]	protein_coding
28377	ENSACAG00000027451		693960	694070	GL343254.1	-1		protein_coding
28377	ENSACAG00000004306	ITIH2	204250	231288	5	-1	inter-alpha-trypsin inhibitor heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:6167]	protein_coding
28377	ENSACAG00000005142	VIM	18296483	18332087	6	-1	vimentin [Source:HGNC Symbol;Acc:HGNC:12692]	protein_coding
28377	ENSACAG00000000774	NDUFS6	68484462	68496676	4	1	NADH:ubiquinone oxidoreductase subunit S6 [Source:HGNC Symbol;Acc:HGNC:7713]	protein_coding
28377	ENSACAG00000006145	PARP6	38070	70736	GL343490.1	-1	poly(ADP-ribose) polymerase family member 6 [Source:HGNC Symbol;Acc:HGNC:26921]	protein_coding
28377	ENSACAG00000007345	LGI1	1735883	1755442	GL343219.1	-1	leucine rich glioma inactivated 1 [Source:HGNC Symbol;Acc:HGNC:6572]	protein_coding
28377	ENSACAG00000000729	IRX4	68576835	68605372	4	-1	iroquois homeobox 4 [Source:HGNC Symbol;Acc:HGNC:6129]	protein_coding
28377	ENSACAG00000025789		69028825	69029502	4	-1		protein_coding
28377	ENSACAG00000007854	GPD2	831984	1003935	GL343254.1	-1	glycerol-3-phosphate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:4456]	protein_coding
28377	ENSACAG00000005948	OLFML1	1911402	1930640	GL343237.1	-1	olfactomedin like 1 [Source:HGNC Symbol;Acc:HGNC:24473]	protein_coding
28377	ENSACAG00000005895	SYT9	2045893	2146467	GL343237.1	-1	synaptotagmin 9 [Source:HGNC Symbol;Acc:HGNC:19265]	protein_coding
28377	ENSACAG00000007294	FRA10AC1	1792523	1828008	GL343219.1	1	FRA10A associated CGG repeat 1 [Source:HGNC Symbol;Acc:HGNC:1162]	protein_coding
28377	ENSACAG00000005072	TRDMT1	18339897	18366889	6	1	tRNA aspartic acid methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:2977]	protein_coding
28377	ENSACAG00000007997	NR4A2	1061974	1081404	GL343254.1	1	nuclear receptor subfamily 4 group A member 2 [Source:HGNC Symbol;Acc:HGNC:7981]	protein_coding
28377	ENSACAG00000013919		1423	11828	GL345059.1	1		protein_coding
28377	ENSACAG00000022462		1992662	1993249	GL343254.1	-1		protein_coding
28377	ENSACAG00000006308	SHF	79865	85120	GL343490.1	-1	Src homology 2 domain containing F [Source:HGNC Symbol;Acc:HGNC:25116]	protein_coding
28377	ENSACAG00000000106	CACNA1E	69088805	69667612	4	-1	calcium voltage-gated channel subunit alpha1 E [Source:HGNC Symbol;Acc:HGNC:1392]	protein_coding
28377	ENSACAG00000006314		96354	106332	GL343490.1	1		protein_coding
28377	ENSACAG00000004767	ITIH5	243144	292413	5	1	inter-alpha-trypsin inhibitor heavy chain family member 5 [Source:HGNC Symbol;Acc:HGNC:21449]	protein_coding
28377	ENSACAG00000025755		18373627	18434462	6	1		protein_coding
28377	ENSACAG00000004944		293352	353112	5	-1		protein_coding
28377	ENSACAG00000007069	PDE6C	1838622	1902781	GL343219.1	-1	phosphodiesterase 6C [Source:HGNC Symbol;Acc:HGNC:8787]	protein_coding
28377	ENSACAG00000006448		126977	167284	GL343490.1	-1		protein_coding
28377	ENSACAG00000029454		310899	312395	5	1		protein_coding
28377	ENSACAG00000004952	SFMBT2	363720	440166	5	1	Scm like with four mbt domains 2 [Source:HGNC Symbol;Acc:HGNC:20256]	protein_coding
28377	ENSACAG00000006476	ZNF592	185774	201589	GL343490.1	1	zinc finger protein 592 [Source:HGNC Symbol;Acc:HGNC:28986]	protein_coding
28377	ENSACAG00000005060		18444457	18519384	6	1		protein_coding
28377	ENSACAG00000006554	SEC11A	205540	213676	GL343490.1	1	SEC11 homolog A, signal peptidase complex subunit [Source:HGNC Symbol;Acc:HGNC:17718]	protein_coding
28377	ENSACAG00000023967		69428718	69429052	4	1		protein_coding
28377	ENSACAG00000004863		69836887	69839010	4	1		protein_coding
28377	ENSACAG00000005073	PRKCQ	482253	516161	5	1	protein kinase C theta [Source:HGNC Symbol;Acc:HGNC:9410]	protein_coding
28377	ENSACAG00000004866	STX6	69841648	69858805	4	1	syntaxin 6 [Source:HGNC Symbol;Acc:HGNC:11441]	protein_coding
28377	ENSACAG00000006617		227341	238894	GL343490.1	-1		protein_coding
28377	ENSACAG00000016689	RSU1	18523587	18614183	6	1	Ras suppressor protein 1 [Source:HGNC Symbol;Acc:HGNC:10464]	protein_coding
28377	ENSACAG00000004897	KIAA1614	69869413	69904652	4	-1	KIAA1614 [Source:HGNC Symbol;Acc:HGNC:29327]	protein_coding
28377	ENSACAG00000007043	RBP4	1902388	1928997	GL343219.1	1	retinol binding protein 4 [Source:HGNC Symbol;Acc:HGNC:9922]	protein_coding
28377	ENSACAG00000016680	C1QL3	18676703	18689428	6	1	complement C1q like 3 [Source:HGNC Symbol;Acc:HGNC:19359]	protein_coding
28377	ENSACAG00000004906	XPR1	69924882	69977291	4	-1	xenotropic and polytropic retrovirus receptor 1 [Source:HGNC Symbol;Acc:HGNC:12827]	protein_coding
28377	ENSACAG00000016661	PTER	18696457	18720551	6	-1	phosphotriesterase related [Source:HGNC Symbol;Acc:HGNC:9590]	protein_coding
28377	ENSACAG00000007027	FFAR4	1934901	1955964	GL343219.1	-1	free fatty acid receptor 4 [Source:HGNC Symbol;Acc:HGNC:19061]	protein_coding
28377	ENSACAG00000007022	CEP55	1971250	1998301	GL343219.1	-1	centrosomal protein 55 [Source:HGNC Symbol;Acc:HGNC:1161]	protein_coding
28377	ENSACAG00000016625	MINDY3	18858332	18893678	6	1	MINDY lysine 48 deubiquitinase 3 [Source:HGNC Symbol;Acc:HGNC:23578]	protein_coding
28377	ENSACAG00000006633		251761	310969	GL343490.1	1		protein_coding
28377	ENSACAG00000005170	PFKFB3	566235	598337	5	-1	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3 [Source:HGNC Symbol;Acc:HGNC:8874]	protein_coding
28377	ENSACAG00000004974	ACBD6	70103226	70242970	4	1	acyl-CoA binding domain containing 6 [Source:HGNC Symbol;Acc:HGNC:23339]	protein_coding
28377	ENSACAG00000000857	LHX4	70252824	70351783	4	-1	LIM homeobox 4 [Source:HGNC Symbol;Acc:HGNC:21734]	protein_coding
28377	ENSACAG00000016491	ITGA8	18898759	19032889	6	1	integrin subunit alpha 8 [Source:HGNC Symbol;Acc:HGNC:6144]	protein_coding
28377	ENSACAG00000000955	QSOX1	70392296	70481159	4	-1	quiescin sulfhydryl oxidase 1 [Source:HGNC Symbol;Acc:HGNC:9756]	protein_coding
28377	ENSACAG00000006941	MYOF	2004479	2115738	GL343219.1	1	myoferlin [Source:HGNC Symbol;Acc:HGNC:3656]	protein_coding
28377	ENSACAG00000016457	FAM171A1	19099969	19180995	6	1	family with sequence similarity 171 member A1 [Source:HGNC Symbol;Acc:HGNC:23522]	protein_coding
28377	ENSACAG00000007952	MFN2	1464	15044	AAWZ02037267	-1	mitofusin 2 [Source:HGNC Symbol;Acc:HGNC:16877]	protein_coding
28377	ENSACAG00000001054	CEP350	70532201	70622857	4	-1	centrosomal protein 350 [Source:HGNC Symbol;Acc:HGNC:24238]	protein_coding
28377	ENSACAG00000002323		2587	11603	GL344444.1	1		protein_coding
28377	ENSACAG00000016397	NMT2	19206392	19227872	6	1	N-myristoyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:7858]	protein_coding
28377	ENSACAG00000000502	GAPVD1	21	23725	GL344648.1	1	GTPase activating protein and VPS9 domains 1 [Source:HGNC Symbol;Acc:HGNC:23375]	protein_coding
28377	ENSACAG00000014386		201	344	AAWZ02041618	1		protein_coding
28377	ENSACAG00000002319		28723	33060	GL344444.1	-1		protein_coding
28377	ENSACAG00000005524	EIF4A1	6160	18542	GL344106.1	-1	eukaryotic translation initiation factor 4A1 [Source:HGNC Symbol;Acc:HGNC:3282]	protein_coding
28377	ENSACAG00000005623		28678	29233	GL343865.1	-1		protein_coding
28377	ENSACAG00000005418	RBM17	653121	665838	5	-1	RNA binding motif protein 17 [Source:HGNC Symbol;Acc:HGNC:16944]	protein_coding
28377	ENSACAG00000003739	MEX3A	2118	3260	AAWZ02037012	1	mex-3 RNA binding family member A [Source:HGNC Symbol;Acc:HGNC:33482]	protein_coding
28377	ENSACAG00000012146		21	8961	AAWZ02037919	1		protein_coding
28377	ENSACAG00000005615		71972	72406	GL343865.1	1		protein_coding
28377	ENSACAG00000028892	TOR1AIP1	70638378	70655513	4	-1	torsin 1A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29456]	protein_coding
28377	ENSACAG00000016327	CROT	19239269	19283903	6	1	carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366]	protein_coding
28377	ENSACAG00000005620		90873	91431	GL343865.1	1		protein_coding
28377	ENSACAG00000016483		271668	272375	GL343490.1	-1		protein_coding
28377	ENSACAG00000001161	TOR1AIP2	70661893	70678866	4	1	torsin 1A interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:24055]	protein_coding
28377	ENSACAG00000006907	CYP26A1	2208160	2227392	GL343219.1	-1	cytochrome P450 family 26 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2603]	protein_coding
28377	ENSACAG00000022557		3863	27590	AAWZ02036395	1		protein_coding
28377	ENSACAG00000006710		326246	337215	GL343490.1	-1		protein_coding
28377	ENSACAG00000005624		31471	47249	GL344106.1	-1		protein_coding
28377	ENSACAG00000005482	KLHL18	112865	143431	GL343865.1	-1	kelch like family member 18 [Source:HGNC Symbol;Acc:HGNC:29120]	protein_coding
28377	ENSACAG00000005463	RAB18	669192	686780	5	-1	RAB18, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14244]	protein_coding
28377	ENSACAG00000016391	ACBD7	19247372	19247817	6	1	acyl-CoA binding domain containing 7 [Source:HGNC Symbol;Acc:HGNC:17715]	protein_coding
28377	ENSACAG00000006878	CYP26C1	2259506	2279483	GL343219.1	-1	cytochrome P450 family 26 subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:20577]	protein_coding
28377	ENSACAG00000001162		70717077	70764592	4	1		protein_coding
28377	ENSACAG00000015530		2768	5757	AAWZ02040326	1		protein_coding
28377	ENSACAG00000022512		9766	12348	AAWZ02037740	1		protein_coding
28377	ENSACAG00000017208	FLOT1	42	50959	GL343623.1	-1	flotillin 1 [Source:HGNC Symbol;Acc:HGNC:3757]	protein_coding
28377	ENSACAG00000007884		603	13286	GL345057.1	1		protein_coding
28377	ENSACAG00000006744	TRIM69	352282	359290	GL343490.1	-1	tripartite motif containing 69 [Source:HGNC Symbol;Acc:HGNC:17857]	protein_coding
28377	ENSACAG00000006673	EXOC6	2285866	2426139	GL343219.1	-1	exocyst complex component 6 [Source:HGNC Symbol;Acc:HGNC:23196]	protein_coding
28377	ENSACAG00000002358	UFL1	754	38491	GL343294.1	-1	UFM1 specific ligase 1 [Source:HGNC Symbol;Acc:HGNC:23039]	protein_coding
28377	ENSACAG00000001220	FAM163A	70772959	70779980	4	-1	family with sequence similarity 163 member A [Source:HGNC Symbol;Acc:HGNC:28274]	protein_coding
28377	ENSACAG00000005485	CEP78	697932	713085	5	-1	centrosomal protein 78 [Source:HGNC Symbol;Acc:HGNC:25740]	protein_coding
28377	ENSACAG00000006770		364590	366690	GL343490.1	-1		protein_coding
28377	ENSACAG00000001245	TDRD5	70967973	71014839	4	-1	tudor domain containing 5 [Source:HGNC Symbol;Acc:HGNC:20614]	protein_coding
28377	ENSACAG00000017234	IER3	76403	79596	GL343623.1	-1	immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]	protein_coding
28377	ENSACAG00000006778		368700	373263	GL343490.1	-1		protein_coding
28377	ENSACAG00000008050	LEF1	157198	293842	GL343384.1	1	lymphoid enhancer binding factor 1 [Source:HGNC Symbol;Acc:HGNC:6551]	protein_coding
28377	ENSACAG00000017236		161656	164814	GL343623.1	-1		protein_coding
28377	ENSACAG00000002273	PDZD3	12444	25079	GL343722.1	-1	PDZ domain containing 3 [Source:HGNC Symbol;Acc:HGNC:19891]	protein_coding
28377	ENSACAG00000005486		716044	734853	5	-1		protein_coding
28377	ENSACAG00000005475	CUEDC1	110	13166	GL344733.1	-1	CUE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:31350]	protein_coding
28377	ENSACAG00000005403	KIF9	143438	171056	GL343865.1	1	kinesin family member 9 [Source:HGNC Symbol;Acc:HGNC:16666]	protein_coding
28377	ENSACAG00000002354	FUT9	169086	170162	GL343294.1	-1	fucosyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:4020]	protein_coding
28377	ENSACAG00000001250	OLFML2B	71034684	71063536	4	1	olfactomedin like 2B [Source:HGNC Symbol;Acc:HGNC:24558]	protein_coding
28377	ENSACAG00000002300	NLRX1	25162	41749	GL343722.1	-1	NLR family member X1 [Source:HGNC Symbol;Acc:HGNC:29890]	protein_coding
28377	ENSACAG00000002324	ABCG4	47680	93838	GL343722.1	-1	ATP binding cassette subfamily G member 4 [Source:HGNC Symbol;Acc:HGNC:13884]	protein_coding
28377	ENSACAG00000005536		737798	754233	5	-1		protein_coding
28377	ENSACAG00000009986		1343	55065	GL344208.1	-1		protein_coding
28377	ENSACAG00000011334		7987	10537	GL344953.1	-1		protein_coding
28377	ENSACAG00000017237		189608	217472	GL343623.1	-1		protein_coding
28377	ENSACAG00000016167		19282685	19336701	6	-1		protein_coding
28377	ENSACAG00000005541	DCP1B	756937	772273	5	1	decapping mRNA 1B [Source:HGNC Symbol;Acc:HGNC:24451]	protein_coding
28377	ENSACAG00000012078	PLK1	1203	20921	GL344033.1	1	polo like kinase 1 [Source:HGNC Symbol;Acc:HGNC:9077]	protein_coding
28377	ENSACAG00000029147		1184	2226	AAWZ02038004	-1		protein_coding
28377	ENSACAG00000001336	ATF6	71076272	71132549	4	-1	activating transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:791]	protein_coding
28377	ENSACAG00000008172	HADH	296036	314140	GL343384.1	-1	hydroxyacyl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4799]	protein_coding
28377	ENSACAG00000006791		375982	389023	GL343490.1	-1		protein_coding
28377	ENSACAG00000002495	HINFP	113643	120426	GL343722.1	-1	histone H4 transcription factor [Source:HGNC Symbol;Acc:HGNC:17850]	protein_coding
28377	ENSACAG00000029446		221141	223177	GL343623.1	-1		protein_coding
28377	ENSACAG00000007515	MCF2L2	15942	152944	3	1	MCF.2 cell line derived transforming sequence-like 2 [Source:HGNC Symbol;Acc:HGNC:30319]	protein_coding
28377	ENSACAG00000005576	PHF10	774577	796637	5	1	PHD finger protein 10 [Source:HGNC Symbol;Acc:HGNC:18250]	protein_coding
28377	ENSACAG00000014340	ZDHHC7	228172	242456	GL343617.1	1	zinc finger DHHC-type containing 7 [Source:HGNC Symbol;Acc:HGNC:18459]	protein_coding
28377	ENSACAG00000006660	HHEX	2483929	2508879	GL343219.1	-1	hematopoietically expressed homeobox [Source:HGNC Symbol;Acc:HGNC:4901]	protein_coding
28377	ENSACAG00000012581		479746	487540	GL343294.1	1		protein_coding
28377	ENSACAG00000008194	CYP2U1	340502	350537	GL343384.1	-1	cytochrome P450 family 2 subfamily U member 1 [Source:HGNC Symbol;Acc:HGNC:20582]	protein_coding
28377	ENSACAG00000012164		36169	72844	GL344033.1	-1		protein_coding
28377	ENSACAG00000017247		262745	283452	GL343623.1	1		protein_coding
28377	ENSACAG00000029012		144753	153833	GL343722.1	-1		protein_coding
28377	ENSACAG00000022866		158417	161010	GL343722.1	-1		protein_coding
28377	ENSACAG00000005643	C6orf120	798066	798629	5	-1	chromosome 6 open reading frame 120 [Source:HGNC Symbol;Acc:HGNC:21247]	protein_coding
28377	ENSACAG00000008243	SGMS2	366290	397823	GL343384.1	-1	sphingomyelin synthase 2 [Source:HGNC Symbol;Acc:HGNC:28395]	protein_coding
28377	ENSACAG00000014360		250908	268430	GL343617.1	-1		protein_coding
28377	ENSACAG00000002533		164743	169062	GL343722.1	-1		protein_coding
28377	ENSACAG00000006621	KIF11	2533223	2565024	GL343219.1	-1	kinesin family member 11 [Source:HGNC Symbol;Acc:HGNC:6388]	protein_coding
28377	ENSACAG00000005647	TWSG1	805980	824124	5	-1	twisted gastrulation BMP signaling modulator 1 [Source:HGNC Symbol;Acc:HGNC:12429]	protein_coding
28377	ENSACAG00000029592		12150	13298	GL344894.1	-1		protein_coding
28377	ENSACAG00000001403		71136636	71174852	4	-1		protein_coding
28377	ENSACAG00000028641		446896	448226	GL343384.1	1		protein_coding
28377	ENSACAG00000002552		197201	200560	GL343722.1	1		protein_coding
28377	ENSACAG00000008271	PAPSS1	462194	507203	GL343384.1	1	3'-phosphoadenosine 5'-phosphosulfate synthase 1 [Source:HGNC Symbol;Acc:HGNC:8603]	protein_coding
28377	ENSACAG00000025359	YPEL2	72332	81314	GL344048.1	-1	yippee like 2 [Source:HGNC Symbol;Acc:HGNC:18326]	protein_coding
28377	ENSACAG00000017251	TCF19	290208	299071	GL343623.1	1	transcription factor 19 [Source:HGNC Symbol;Acc:HGNC:11629]	protein_coding
28377	ENSACAG00000005663		831754	846415	5	-1		protein_coding
28377	ENSACAG00000023143		10689	12476	AAWZ02036537	1		protein_coding
28377	ENSACAG00000002537		204915	212908	GL343722.1	1		protein_coding
28377	ENSACAG00000029331		74599	90514	GL344033.1	-1		protein_coding
28377	ENSACAG00000002563		227490	232981	GL343722.1	-1		protein_coding
28377	ENSACAG00000017258		305510	323263	GL343623.1	-1		protein_coding
28377	ENSACAG00000025106		19219	20373	AAWZ02036537	-1		protein_coding
28377	ENSACAG00000006951		395934	411124	GL343490.1	-1		protein_coding
28377	ENSACAG00000000282		235152	242324	GL343722.1	-1		protein_coding
28377	ENSACAG00000005411		850708	857406	5	1		protein_coding
28377	ENSACAG00000008374		21	7422	AAWZ02039474	-1		protein_coding
28377	ENSACAG00000005689	CGGBP1	883118	885074	5	-1	CGG triplet repeat binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1888]	protein_coding
28377	ENSACAG00000008330	DKK2	699686	770007	GL343384.1	1	dickkopf WNT signaling pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:2892]	protein_coding
28377	ENSACAG00000014410	CRISPLD2	309783	334245	GL343617.1	-1	cysteine rich secretory protein LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25248]	protein_coding
28377	ENSACAG00000027091		1411	8554	AAWZ02039333	1		protein_coding
28377	ENSACAG00000006968		413157	414489	GL343490.1	1		protein_coding
28377	ENSACAG00000008340		808758	813886	GL343384.1	1		protein_coding
28377	ENSACAG00000005695	ZNF654	888113	913873	5	1	zinc finger protein 654 [Source:HGNC Symbol;Acc:HGNC:25612]	protein_coding
28377	ENSACAG00000021108	GIMD1	940737	943642	GL343384.1	1	GIMAP family P-loop NTPase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:44141]	protein_coding
28377	ENSACAG00000002572		253920	261876	GL343722.1	-1		protein_coding
28377	ENSACAG00000022029		946696	993356	GL343384.1	-1		protein_coding
28377	ENSACAG00000000310		996761	1000854	GL343384.1	1		protein_coding
28377	ENSACAG00000005702		946588	968772	5	-1		protein_coding
28377	ENSACAG00000006969	PPIB	417575	422070	GL343490.1	-1	peptidylprolyl isomerase B [Source:HGNC Symbol;Acc:HGNC:9255]	protein_coding
28377	ENSACAG00000007160	RGS5	71221035	71244291	4	-1	regulator of G protein signaling 5 [Source:HGNC Symbol;Acc:HGNC:10001]	protein_coding
28377	ENSACAG00000007633	B3GNT5	54973	56118	3	-1	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:15684]	protein_coding
28377	ENSACAG00000028930		1100	3036	AAWZ02039062	1		protein_coding
28377	ENSACAG00000029686		7063	8665	AAWZ02039317	-1		protein_coding
28377	ENSACAG00000025030		980783	992491	5	-1		protein_coding
28377	ENSACAG00000025660		346722	360808	GL343617.1	-1		protein_coding
28377	ENSACAG00000016115	RUNDC3B	19355201	19392126	6	1	RUN domain containing 3B [Source:HGNC Symbol;Acc:HGNC:30286]	protein_coding
28377	ENSACAG00000005752		1026961	1028898	5	-1		protein_coding
28377	ENSACAG00000015521	TADA1	71264332	71283000	4	-1	transcriptional adaptor 1 [Source:HGNC Symbol;Acc:HGNC:30631]	protein_coding
28377	ENSACAG00000014662		38727	50564	GL343936.1	-1		protein_coding
28377	ENSACAG00000007500	LAMP3	160686	171150	3	1	lysosomal associated membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:14582]	protein_coding
28377	ENSACAG00000012414	COPB1	491432	521236	GL343294.1	1	coatomer protein complex subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:2231]	protein_coding
28377	ENSACAG00000005754	MKLN1	1217864	1310173	5	1	muskelin 1 [Source:HGNC Symbol;Acc:HGNC:7109]	protein_coding
28377	ENSACAG00000028482	SLC25A40	19396011	19407370	6	-1	solute carrier family 25 member 40 [Source:HGNC Symbol;Acc:HGNC:29680]	protein_coding
